Unnamed: 0,INDEX,Team_ID,Game_ID,GAME_DATE,TEAM,OPPONENT,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,DATE,HOME,Game_Num,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,target,W_PCT_5,FGM_5,FGA_5,FG_PCT_5,FG3M_5,FG3A_5,FG3_PCT_5,FTM_5,FTA_5,FT_PCT_5,OREB_5,DREB_5,REB_5,AST_5,STL_5,BLK_5,TOV_5,PF_5,PTS_5,E_OFF_RATING_5,OFF_RATING_5,E_DEF_RATING_5,DEF_RATING_5,E_NET_RATING_5,NET_RATING_5,AST_PCT_5,AST_TOV_5,AST_RATIO_5,OREB_PCT_5,DREB_PCT_5,REB_PCT_5,E_TM_TOV_PCT_5,TM_TOV_PCT_5,EFG_PCT_5,TS_PCT_5,USG_PCT_5,E_USG_PCT_5,E_PACE_5,PACE_5,PACE_PER40_5,POSS_5,PIE_5,WL_5,Team_ID_5,Game_Num_5,home_next,team_opp_next,date_next
690,690,1610612756,22300347,"DEC 17, 2023",PHX,WAS,True,14.0,12.0,0.538,240,41,90,0.456,7,31,0.226,23,30,0.767,13,41,54,29,8,6,17,16,112,2023-12-17,True,26.0,104.5,108.7,104.0,104.9,0.4,3.9,0.707,1.71,19.4,0.345,0.776,0.566,15.858,16.5,0.494,0.543,1.0,0.2,105.5,103.0,85.83,103,0.559,0,0.542,41.2,86.2,0.4775999999999999,10.4,31.6,0.3286,21.4,27.0,0.7868,10.4,33.0,43.4,28.0,6.6,5.0,13.0,18.8,114.2,113.18,114.96,118.68,120.36,-5.5200000000000005,-5.38,0.6812,2.14,20.08,0.2904,0.7306,0.516,13.1922,13.4,0.5382,0.5824,1.0,0.1978,100.676,99.1,82.582,99.4,0.506,0.4,1610612756.0,24.0,False,POR,2023-12-19
691,691,1610612756,22300363,"DEC 19, 2023",PHX,POR,False,14.0,13.0,0.519,240,42,94,0.447,5,23,0.217,15,21,0.714,14,33,47,23,10,6,13,15,104,2023-12-19,False,27.0,99.8,103.0,106.5,106.9,-6.7,-3.9,0.548,1.53,16.3,0.333,0.729,0.52,14.39,14.9,0.473,0.504,1.0,0.196,103.3,101.5,84.58,101,0.495,0,0.5368,41.6,88.4,0.4705999999999999,9.2,29.8,0.3032,21.4,26.6,0.7992,11.6,33.2,44.8,27.4,7.0,5.2,13.4,18.0,113.8,111.08,113.7,116.9,118.48000000000002,-5.840000000000001,-4.76,0.6608,1.974,19.34,0.3136,0.7392000000000001,0.5272,13.7814,14.12,0.5232,0.5694,1.0,0.1966,101.844,99.9,83.248,100.2,0.506,0.4,1610612756.0,25.0,False,SAC,2023-12-22
692,692,1610612756,22300387,"DEC 22, 2023",PHX,SAC,False,14.0,14.0,0.5,240,39,88,0.443,5,25,0.2,22,28,0.786,15,30,45,19,8,4,15,19,105,2023-12-22,False,28.0,104.7,106.1,118.3,122.4,-13.6,-16.4,0.487,1.27,14.1,0.377,0.762,0.547,14.952,15.2,0.472,0.523,1.0,0.201,100.88,98.5,82.08,99,0.422,2,0.5237999999999999,41.8,89.2,0.4688,7.4,27.0,0.2714,20.0,25.4,0.7858,13.2,32.4,45.6,25.8,7.0,4.6,13.6,17.4,111.0,109.76,112.04,118.64,120.44,-8.9,-8.4,0.616,1.8680000000000003,18.32,0.3441999999999999,0.7524,0.5414,13.967000000000002,14.28,0.5104,0.5538000000000001,1.0,0.1978,100.736,98.9,82.414,99.2,0.4833999999999999,0.2,1610612756.0,26.0,False,HOU,2023-12-27
697,697,1610612757,22300115,"NOV 01, 2023",POR,DET,True,2.0,3.0,0.4,240,38,81,0.469,7,20,0.35,27,33,0.818,7,37,44,23,10,7,17,15,110,2023-11-01,False,5.0,104.2,104.8,94.5,95.3,9.7,9.5,0.605,1.35,17.0,0.205,0.824,0.537,16.111,16.2,0.512,0.576,1.0,0.201,106.18,105.5,87.92,105,0.589,1,0.13,38.2,88.2,0.434,8.8,30.0,0.2968,17.8,21.6,0.8208,12.8,32.0,44.8,19.4,8.4,5.6,15.8,20.8,103.0,101.52,103.9,106.82,109.18,-5.279999999999999,-5.279999999999999,0.5086,1.168,14.5,0.3097999999999999,0.6958,0.5012000000000001,16.3692,16.759999999999998,0.484,0.528,1.0,0.1974,101.568,99.3,82.75,99.2,0.4512,0.4,1610612757.0,3.0,True,MEM,2023-11-03
698,698,1610612757,22300007,"NOV 03, 2023",POR,MEM,True,3.0,3.0,0.5,265,39,96,0.406,9,32,0.281,28,36,0.778,15,35,50,19,12,7,14,15,115,2023-11-03,True,6.0,103.8,107.5,101.1,104.6,2.6,2.8,0.487,1.36,13.1,0.29,0.725,0.487,12.631,13.1,0.453,0.514,1.0,0.197,100.78,97.36,81.13,107,0.484,0,0.2299999999999999,37.2,88.8,0.4206,8.6,30.0,0.2904,20.8,25.4,0.8234,12.8,34.0,46.8,19.2,8.8,6.2,15.2,19.8,103.8,100.82,102.98,102.7,105.26,-1.86,-2.3,0.515,1.218,14.24,0.2948,0.7208,0.5038,15.4164,15.739999999999998,0.4692,0.5204,1.0,0.198,101.272,98.972,82.476,100.8,0.4682,0.6,1610612757.0,4.0,True,MEM,2023-11-05
699,699,1610612757,22300144,"NOV 05, 2023",POR,MEM,False,3.0,4.0,0.429,240,37,95,0.389,14,45,0.311,12,15,0.8,16,31,47,23,11,5,14,21,100,2023-11-05,True,7.0,100.4,100.0,110.1,114.3,-9.7,-14.3,0.622,1.64,16.6,0.339,0.739,0.514,14.056,14.0,0.463,0.492,1.0,0.199,100.66,99.0,82.5,100,0.421,0,0.3157999999999999,37.6,90.2,0.4187999999999999,9.6,32.6,0.2964,19.6,24.2,0.812,13.0,33.8,46.8,20.8,9.8,7.0,14.8,19.2,104.4,101.16,102.78,103.7,106.86,-2.54,-4.12,0.5536000000000001,1.358,15.22,0.2921999999999999,0.7228,0.5008,14.9702,15.2,0.4720000000000001,0.5189999999999999,1.0,0.1978,101.872,99.572,82.976,101.6,0.4721999999999999,0.6,1610612757.0,5.0,False,SAC,2023-11-08
700,700,1610612757,22300170,"NOV 08, 2023",POR,SAC,False,3.0,5.0,0.375,265,44,87,0.506,8,22,0.364,22,29,0.759,7,29,36,26,10,5,18,29,118,2023-11-08,False,8.0,106.5,110.3,108.3,111.0,-1.8,-0.7,0.591,1.44,18.1,0.217,0.611,0.43,16.251,16.8,0.552,0.591,1.0,0.197,100.75,97.81,81.51,107,0.463,0,0.3908,39.2,88.8,0.4434,9.8,30.8,0.3239999999999999,20.2,25.6,0.791,11.6,34.0,45.6,22.2,9.8,6.2,15.4,19.8,108.4,103.92,105.82,101.26,104.6,2.64,1.1799999999999995,0.5662,1.408,16.1,0.2756,0.7132,0.4964,15.192399999999996,15.46,0.4984,0.5426,1.0,0.1978,100.994,98.534,82.112,102.4,0.5008,0.6,1610612757.0,6.0,False,LAL,2023-11-12
701,701,1610612757,22300187,"NOV 12, 2023",POR,LAL,False,3.0,6.0,0.333,240,45,90,0.5,13,37,0.351,7,9,0.778,5,33,38,29,2,8,15,25,110,2023-11-12,False,9.0,104.8,108.9,113.4,114.9,-8.6,-5.9,0.644,1.81,20.9,0.222,0.8,0.511,15.244,15.8,0.572,0.585,1.0,0.196,103.62,101.0,84.17,101,0.434,0,0.4074,40.6,89.8,0.454,10.2,31.2,0.3314,19.2,24.4,0.7866,10.0,33.0,43.0,24.0,9.0,6.4,15.6,21.0,110.6,103.93999999999998,106.3,105.48,108.02,-1.56,-1.7200000000000002,0.5898,1.52,17.14,0.2546,0.7398,0.4958,14.8586,15.179999999999998,0.5104,0.5516,1.0,0.198,102.398,100.134,83.446,104.0,0.4782,0.4,1610612757.0,7.0,False,UTA,2023-11-14
702,702,1610612757,22300023,"NOV 14, 2023",POR,UTA,False,3.0,7.0,0.3,240,37,88,0.42,11,35,0.314,14,20,0.7,13,30,43,23,5,6,17,15,99,2023-11-14,False,10.0,98.2,98.0,116.6,113.9,-18.4,-15.8,0.622,1.35,16.8,0.302,0.667,0.481,16.865,16.8,0.483,0.511,1.0,0.2,99.7,101.0,84.17,101,0.401,0,0.3874,40.4,91.2,0.4442,11.0,34.2,0.3242,16.6,21.8,0.763,11.2,31.6,42.8,24.0,8.0,6.2,15.6,21.0,108.4,102.74,104.94,109.9,111.74,-7.18,-6.780000000000001,0.5932,1.52,17.1,0.274,0.7083999999999999,0.4846,15.0094,15.3,0.5046,0.5386,1.0,0.1978,101.102,99.234,82.696,103.2,0.4406,0.2,1610612757.0,8.0,True,CLE,2023-11-15
703,703,1610612757,22300199,"NOV 15, 2023",POR,CLE,False,3.0,8.0,0.273,240,34,91,0.374,13,38,0.342,14,16,0.875,8,22,30,24,9,3,12,21,95,2023-11-15,True,11.0,91.3,101.1,114.4,114.7,-23.1,-13.7,0.706,1.71,17.6,0.305,0.676,0.441,13.456,14.9,0.445,0.484,1.0,0.195,99.64,94.5,78.75,94,0.352,0,0.3419999999999999,39.4,90.2,0.4378,11.8,35.4,0.3364,13.8,17.8,0.7824,9.8,29.0,38.8,25.0,7.4,5.4,15.2,22.2,104.4,100.24,103.66,112.56,113.76,-12.32,-10.08,0.637,1.59,18.000000000000004,0.277,0.6986000000000001,0.4754,15.174399999999997,15.66,0.5029999999999999,0.5326000000000001,1.0,0.1974,100.874,98.662,82.22,100.6,0.4142,0.0,1610612757.0,9.0,True,LAL,2023-11-17
704,704,1610612757,22300036,"NOV 17, 2023",POR,LAL,False,3.0,9.0,0.25,240,36,89,0.404,10,37,0.27,13,18,0.722,19,29,48,17,11,2,18,17,95,2023-11-17,True,12.0,98.0,99.0,109.5,110.3,-11.5,-11.4,0.472,0.89,12.8,0.357,0.674,0.495,19.604,19.8,0.461,0.49,1.0,0.197,97.3,96.5,80.42,96,0.396,0,0.3062,39.2,89.0,0.4408,11.0,33.8,0.3282,14.0,18.4,0.7668,10.4,28.6,39.0,23.8,7.4,4.8,16.0,21.4,103.4,99.76,103.46,112.43999999999998,112.96,-12.68,-9.5,0.607,1.44,17.240000000000002,0.2806,0.6856,0.4716,16.284,16.82,0.5025999999999999,0.5322,1.0,0.197,100.202,98.162,81.804,99.8,0.4091999999999999,0.0,1610612757.0,10.0,True,OKC,2023-11-19
705,705,1610612757,22300215,"NOV 19, 2023",POR,OKC,False,3.0,10.0,0.231,240,34,85,0.4,9,34,0.265,14,21,0.667,13,18,31,21,10,2,17,15,91,2023-11-19,True,13.0,90.8,95.8,140.8,141.1,-50.0,-45.3,0.618,1.11,15.6,0.352,0.625,0.453,18.955,20.0,0.453,0.483,1.0,0.194,97.7,95.0,79.17,95,0.282,0,0.2774,37.2,88.6,0.4196,11.2,36.2,0.3084,12.4,16.8,0.7484,11.6,26.4,38.0,22.8,7.4,4.2,15.8,18.6,98.0,96.62,100.56,118.94,118.98000000000002,-22.32,-18.42,0.6124,1.374,16.74,0.3076,0.6884,0.4762,16.8248,17.46,0.4828,0.5105999999999999,1.0,0.1964,99.592,97.6,81.336,97.4,0.3729999999999999,0.0,1610612757.0,11.0,False,PHX,2023-11-21
706,706,1610612757,22300041,"NOV 21, 2023",POR,PHX,False,3.0,11.0,0.214,240,38,87,0.437,14,31,0.452,17,20,0.85,12,18,30,20,8,3,13,20,107,2023-11-21,False,14.0,110.5,116.3,130.0,131.9,-19.4,-15.6,0.526,1.54,15.5,0.38,0.576,0.458,13.43,14.1,0.517,0.558,1.0,0.199,94.56,91.5,76.25,92,0.379,1,0.2535999999999999,35.8,88.0,0.407,11.4,35.0,0.3286,14.4,19.0,0.7627999999999999,13.0,23.4,36.4,21.0,8.6,3.2,15.4,17.6,97.4,97.76,102.04,122.26,122.38,-24.48,-20.36,0.5888,1.32,15.66,0.3392,0.6436,0.4655999999999999,16.461999999999996,17.12,0.4718,0.5052,1.0,0.197,97.78,95.7,79.752,95.6,0.362,0.0,1610612757.0,12.0,True,UTA,2023-11-22
707,707,1610612757,22300237,"NOV 22, 2023",POR,UTA,True,4.0,11.0,0.267,240,47,92,0.511,17,39,0.436,10,15,0.667,14,23,37,31,9,6,13,21,121,2023-11-22,True,15.0,122.7,122.2,104.5,107.1,18.2,15.1,0.66,2.21,21.6,0.327,0.591,0.452,14.199,14.1,0.603,0.614,1.0,0.197,99.52,98.5,82.08,99,0.544,0,0.247,37.8,88.8,0.4252000000000001,12.6,35.8,0.353,13.6,18.0,0.7562,13.2,22.0,35.2,22.6,9.4,3.2,14.6,18.8,101.8,102.66,106.88,119.84,121.02,-17.16,-14.179999999999998,0.5964,1.492,16.62,0.3441999999999999,0.6284000000000001,0.4598000000000001,15.9288,16.580000000000002,0.4958,0.5257999999999999,1.0,0.1964,97.744,95.2,79.33399999999999,95.2,0.3905999999999999,0.2,1610612757.0,13.0,False,MIL,2023-11-26
708,708,1610612757,22300245,"NOV 26, 2023",POR,MIL,False,4.0,12.0,0.25,240,37,91,0.407,13,32,0.406,15,20,0.75,11,29,40,21,15,4,17,26,102,2023-11-26,False,16.0,93.8,99.0,105.8,105.9,-12.0,-6.9,0.568,1.05,14.9,0.351,0.649,0.5,18.382,19.4,0.478,0.511,1.0,0.195,105.44,102.5,85.42,103,0.437,1,0.2424,38.4,88.8,0.4317999999999999,12.6,34.6,0.3658,13.8,18.8,0.7312000000000001,13.8,23.4,37.2,22.0,10.6,3.4,15.6,19.8,103.2,103.16,106.46,118.12,119.26,-14.94,-12.82,0.5688000000000001,1.36,16.080000000000002,0.3534,0.623,0.4716,16.913999999999998,17.48,0.5024000000000001,0.5311999999999999,1.0,0.1964,98.904,96.8,80.66799999999999,97.0,0.4076000000000001,0.2,1610612757.0,14.0,False,IND,2023-11-27
709,709,1610612757,22300254,"NOV 27, 2023",POR,IND,True,5.0,12.0,0.294,240,40,85,0.471,9,18,0.5,25,31,0.806,9,29,38,20,6,4,16,21,114,2023-11-27,False,17.0,107.9,108.6,101.3,105.8,6.6,2.8,0.5,1.25,14.9,0.277,0.714,0.5,15.146,15.2,0.524,0.578,1.0,0.202,107.1,104.5,87.08,105,0.493,1,0.2512,39.2,88.0,0.4452,12.4,30.8,0.4118,16.2,21.4,0.748,11.8,23.4,35.2,22.6,9.6,3.8,15.2,20.6,107.0,105.14,108.38,116.48,118.36,-11.32,-9.98,0.5744,1.432,16.5,0.3374,0.631,0.4726,16.0224,16.559999999999995,0.515,0.5488,1.0,0.1974,100.864,98.4,82.0,98.8,0.4269999999999999,0.4,1610612757.0,15.0,False,CLE,2023-11-30
710,710,1610612757,22300265,"NOV 30, 2023",POR,CLE,True,6.0,12.0,0.333,240,39,77,0.506,14,35,0.4,11,11,1.0,9,31,40,29,10,4,22,17,103,2023-11-30,False,18.0,107.5,108.4,95.7,100.0,11.8,8.4,0.744,1.26,21.7,0.316,0.608,0.483,23.998,24.2,0.597,0.629,1.0,0.198,97.56,95.0,79.17,95,0.572,0,0.2716,40.2,86.4,0.4664,13.4,31.0,0.4387999999999999,15.6,19.4,0.8146000000000001,11.0,26.0,37.0,24.2,9.6,4.2,16.2,21.0,109.4,108.48000000000002,110.9,107.46,110.14,1.0400000000000005,0.7600000000000001,0.5995999999999999,1.4620000000000002,17.720000000000002,0.3301999999999999,0.6275999999999999,0.4786,17.031,17.4,0.5438000000000001,0.578,1.0,0.1982,100.836,98.4,82.0,98.8,0.485,0.6,1610612757.0,16.0,False,UTA,2023-12-02
711,711,1610612757,22300289,"DEC 02, 2023",POR,UTA,False,6.0,13.0,0.316,265,38,95,0.4,13,40,0.325,24,27,0.889,11,29,40,17,11,5,9,20,113,2023-12-02,False,19.0,105.7,107.6,110.7,112.4,-5.0,-4.8,0.447,1.55,12.6,0.276,0.608,0.431,10.292,10.5,0.468,0.529,1.0,0.197,96.65,95.09,79.25,105,0.438,0,0.292,40.2,88.0,0.4589999999999999,13.2,32.8,0.4134,17.0,20.8,0.8224,10.8,28.2,39.0,23.6,10.2,4.6,15.4,21.0,110.6,107.52,109.16,103.6,106.24,3.92,2.9199999999999995,0.5838,1.464,17.14,0.3094,0.634,0.4732,16.403399999999998,16.68,0.534,0.5722,1.0,0.1978,101.254,99.118,82.6,101.4,0.4968,0.6,1610612757.0,17.0,False,GSW,2023-12-06
712,712,1610612757,22301214,"DEC 06, 2023",POR,GSW,False,6.0,14.0,0.3,240,39,95,0.411,16,46,0.348,12,16,0.75,11,29,40,22,8,3,10,30,106,2023-12-06,False,20.0,104.9,106.0,107.3,111.1,-2.4,-5.1,0.564,2.2,16.4,0.281,0.635,0.45,9.897,10.0,0.495,0.519,1.0,0.2,101.78,99.5,82.92,100,0.453,0,0.2986,38.6,88.6,0.4389999999999999,13.0,34.2,0.3958,17.4,21.0,0.8390000000000001,10.2,29.4,39.6,21.8,10.0,4.0,14.8,22.8,107.6,103.96,105.92,104.16,107.04,-0.1999999999999995,-1.1199999999999997,0.5645999999999999,1.4620000000000002,16.1,0.3002,0.6427999999999999,0.4728,15.543,15.86,0.5124,0.5532,1.0,0.1984,101.706,99.318,82.768,101.6,0.4785999999999999,0.4,1610612757.0,18.0,True,DAL,2023-12-08
713,713,1610612757,22301226,"DEC 08, 2023",POR,DAL,False,6.0,15.0,0.286,240,39,105,0.371,18,53,0.34,16,18,0.889,18,30,48,20,9,1,15,24,112,2023-12-08,True,21.0,101.9,107.7,117.2,121.4,-15.3,-13.7,0.513,1.33,13.5,0.394,0.739,0.536,13.646,14.4,0.457,0.496,1.0,0.199,108.3,103.5,86.25,104,0.392,0,0.3057999999999999,39.0,91.4,0.4317999999999999,14.0,38.4,0.3826,17.6,20.6,0.8667999999999999,11.6,29.6,41.2,21.6,8.8,3.4,14.4,22.4,109.6,105.58,107.66,106.44,110.14,-0.8599999999999998,-2.4799999999999995,0.5536000000000001,1.5180000000000002,15.82,0.3088,0.6607999999999999,0.48,14.5958,14.86,0.5082,0.5502,1.0,0.1992,102.278,99.518,82.934,101.8,0.4695999999999999,0.4,1610612757.0,19.0,False,LAC,2023-12-11
714,714,1610612757,22300304,"DEC 11, 2023",POR,LAC,False,6.0,16.0,0.273,240,43,90,0.478,19,40,0.475,22,26,0.846,11,25,36,25,5,4,12,21,127,2023-12-11,False,22.0,124.0,130.9,133.8,136.1,-9.8,-5.2,0.581,2.08,18.1,0.34,0.675,0.489,11.714,12.4,0.583,0.626,1.0,0.199,100.56,97.0,80.83,97,0.435,0,0.3016,39.6,92.4,0.4332,16.0,42.8,0.3776,17.0,19.6,0.8747999999999999,12.0,28.8,40.8,22.6,8.6,3.4,13.6,22.4,112.2,108.8,112.12,112.94,116.2,-4.14,-4.08,0.5698,1.6840000000000004,16.46,0.3214,0.6529999999999999,0.4778,13.9094,14.3,0.52,0.5598,1.0,0.1986,100.97,98.018,81.684,100.2,0.458,0.2,1610612757.0,20.0,True,UTA,2023-12-14
715,715,1610612757,22300323,"DEC 14, 2023",POR,UTA,False,6.0,17.0,0.261,240,43,103,0.417,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12,114,2023-12-14,True,23.0,113.0,120.0,126.9,128.4,-13.9,-8.4,0.698,2.73,19.7,0.453,0.659,0.537,10.9,11.6,0.495,0.514,1.0,0.2,98.54,95.0,79.17,95,0.442,0,0.2872,40.4,97.6,0.4154,16.4,44.8,0.3688,17.2,21.0,0.8082,14.4,28.2,42.6,22.8,8.4,3.4,11.4,21.4,114.4,109.9,114.44,119.18,121.88,-9.28,-7.44,0.5606,1.978,16.06,0.3488,0.6632,0.4886,11.2898,11.78,0.4996,0.5367999999999999,1.0,0.199,101.166,98.018,81.684,100.2,0.432,0.0,1610612757.0,21.0,True,DAL,2023-12-16
716,716,1610612757,22300341,"DEC 16, 2023",POR,DAL,False,6.0,18.0,0.25,240,47,94,0.5,7,32,0.219,19,22,0.864,10,34,44,17,8,2,11,21,120,2023-12-16,True,24.0,114.6,115.4,121.0,126.0,-6.4,-10.6,0.362,1.55,12.9,0.229,0.725,0.485,10.508,10.6,0.537,0.579,1.0,0.197,106.46,104.0,86.67,104,0.449,0,0.2739999999999999,42.2,97.4,0.4354,15.2,43.2,0.3476,16.2,20.0,0.8032,14.2,29.2,43.4,22.8,7.8,2.8,11.8,21.6,115.8,111.68,116.0,121.24,124.6,-9.56,-8.6,0.5436,1.978,16.12,0.3394,0.6866,0.4993999999999999,11.333000000000002,11.8,0.5134,0.5468,1.0,0.199,103.128,99.8,83.168,100.0,0.4342,0.0,1610612757.0,22.0,True,GSW,2023-12-17
717,717,1610612757,22300348,"DEC 17, 2023",POR,GSW,False,6.0,19.0,0.24,240,40,85,0.471,13,35,0.371,21,23,0.913,9,28,37,23,10,4,13,20,114,2023-12-17,True,25.0,113.9,118.8,120.0,121.6,-6.1,-2.9,0.575,1.64,17.4,0.261,0.644,0.451,13.983,14.6,0.547,0.599,1.0,0.194,99.24,96.5,80.42,96,0.461,1,0.2619999999999999,42.4,95.4,0.4474,14.6,41.0,0.3522,18.0,21.4,0.8358000000000001,13.8,29.0,42.8,23.0,8.2,3.0,12.4,19.6,117.4,113.48,118.56,123.78,126.7,-10.3,-8.16,0.5458,1.866,16.32,0.3354,0.6884,0.4996,12.1502,12.72,0.5238,0.5628,1.0,0.1978,102.62,99.2,82.668,99.2,0.4358000000000001,0.0,1610612757.0,23.0,True,PHX,2023-12-19
718,718,1610612757,22300363,"DEC 19, 2023",POR,PHX,True,7.0,19.0,0.269,240,39,87,0.448,14,28,0.5,17,19,0.895,10,32,42,23,8,4,15,18,109,2023-12-19,True,26.0,106.5,106.9,99.8,103.0,6.7,3.9,0.59,1.35,17.0,0.271,0.667,0.48,16.608,16.7,0.529,0.572,1.0,0.196,103.3,101.5,84.58,102,0.505,0,0.2586,42.4,91.8,0.4628,13.8,36.0,0.3842,18.2,21.6,0.837,12.2,29.4,41.6,23.6,8.0,3.6,12.4,18.4,116.8,114.4,118.4,120.3,123.02,-5.9,-4.640000000000001,0.5611999999999999,1.87,17.02,0.3107999999999999,0.674,0.4884,12.7426,13.18,0.5382,0.578,1.0,0.1972,101.62,98.8,82.334,98.8,0.4584,0.2,1610612757.0,24.0,True,WAS,2023-12-21
719,719,1610612757,22300381,"DEC 21, 2023",POR,WAS,False,7.0,20.0,0.259,240,43,95,0.453,14,30,0.467,17,23,0.739,20,31,51,24,7,6,15,27,117,2023-12-21,True,27.0,115.7,117.0,114.5,119.2,1.2,-2.2,0.558,1.5,16.5,0.418,0.75,0.573,15.823,16.0,0.526,0.557,1.0,0.196,102.1,99.5,82.92,100,0.456,0,0.2557999999999999,42.4,92.8,0.4578,12.8,34.0,0.3825999999999999,17.2,21.0,0.8155999999999999,14.0,30.6,44.6,23.4,8.4,4.0,13.0,19.6,114.8,112.74,115.62,116.44,119.64,-3.6999999999999993,-4.040000000000001,0.5566,1.754,16.7,0.3264,0.6890000000000001,0.5052,13.5644,13.9,0.5268,0.5641999999999999,1.0,0.1966,101.928,99.3,82.752,99.4,0.4626,0.2,1610612757.0,25.0,False,GSW,2023-12-23
720,720,1610612757,22300399,"DEC 23, 2023",POR,GSW,False,7.0,21.0,0.25,240,38,84,0.452,13,35,0.371,17,25,0.68,8,22,30,26,13,3,11,20,106,2023-12-23,False,28.0,107.1,108.2,127.8,127.3,-20.8,-19.1,0.684,2.17,19.5,0.204,0.632,0.391,12.121,12.2,0.53,0.558,1.0,0.198,98.78,98.5,82.08,98,0.374,2,0.2536,41.4,89.0,0.4648,12.2,32.0,0.3856,18.2,22.4,0.8182,11.4,29.4,40.8,22.6,9.2,3.8,13.0,21.2,113.2,111.56,113.26000000000002,116.62,119.42,-5.08,-6.180000000000001,0.5538000000000001,1.642,16.660000000000004,0.2766,0.6836,0.476,13.808600000000002,14.02,0.5338,0.5730000000000001,1.0,0.1962,101.976,100.0,83.334,100.0,0.449,0.2,1610612757.0,26.0,True,SAC,2023-12-26
725,725,1610612758,22300137,"NOV 04, 2023",SAC,HOU,False,2.0,3.0,0.4,240,32,84,0.381,11,41,0.268,14,19,0.737,8,35,43,20,5,6,11,19,89,2023-11-04,False,5.0,93.3,94.7,110.5,111.5,-17.2,-16.8,0.625,1.82,16.2,0.164,0.706,0.425,11.535,11.7,0.446,0.482,1.0,0.199,96.08,95.0,79.17,94,0.393,0,0.6134000000000001,41.0,94.4,0.4316,14.0,43.0,0.3218,17.2,23.0,0.7535999999999999,10.6,34.2,44.8,25.4,7.0,5.6,11.6,21.0,113.2,106.0,109.4,109.92,110.8,-3.92,-1.4,0.6212,2.1100000000000003,17.759999999999998,0.2568,0.7406,0.4812,11.775,12.1,0.505,0.5388,1.0,0.196,102.954,100.958,84.13199999999999,103.0,0.4698,0.4,1610612758.0,3.0,False,HOU,2023-11-06
726,726,1610612758,22300153,"NOV 06, 2023",SAC,HOU,False,2.0,4.0,0.333,240,36,81,0.444,14,40,0.35,11,20,0.55,12,22,34,22,5,2,13,22,97,2023-11-06,False,6.0,104.5,104.3,131.4,131.2,-26.8,-26.9,0.611,1.47,17.4,0.286,0.788,0.488,16.164,16.1,0.531,0.54,1.0,0.197,92.84,93.0,77.5,93,0.325,1,0.48,38.8,90.2,0.4282,13.0,40.8,0.3172,16.0,23.0,0.6936,10.0,32.6,42.6,24.0,6.8,4.4,12.0,20.4,106.6,102.78,105.5,113.98,115.31999999999998,-11.18,-9.82,0.62,1.92,17.419999999999998,0.2578,0.761,0.4844,12.7814,13.04,0.5004,0.5294000000000001,1.0,0.197,100.478,98.558,82.13199999999999,100.6,0.4277999999999999,0.2,1610612758.0,4.0,True,POR,2023-11-08
727,727,1610612758,22300170,"NOV 08, 2023",SAC,POR,True,3.0,4.0,0.429,265,41,89,0.461,11,37,0.297,28,38,0.737,15,35,50,32,11,6,21,24,121,2023-11-08,True,7.0,108.3,111.0,106.5,110.3,1.8,0.7,0.78,1.52,20.2,0.389,0.783,0.57,18.797,19.3,0.522,0.572,1.0,0.197,100.75,97.81,81.51,109,0.537,1,0.4658,38.8,89.2,0.4332,12.8,40.2,0.3166,17.6,24.8,0.703,11.0,33.4,44.4,25.6,7.0,5.0,13.4,22.0,108.0,103.86,105.98,112.08,113.92,-8.2,-7.939999999999999,0.659,1.882,18.14,0.2748,0.7626000000000001,0.4984,14.012800000000002,14.24,0.5048,0.537,1.0,0.197,99.036,97.22,81.018,101.4,0.448,0.4,1610612758.0,5.0,True,OKC,2023-11-10
728,728,1610612758,22300016,"NOV 10, 2023",SAC,OKC,True,4.0,4.0,0.5,240,38,91,0.418,13,47,0.277,16,21,0.762,16,36,52,28,10,9,17,22,105,2023-11-10,True,8.0,102.7,105.0,93.3,99.0,9.4,6.0,0.737,1.56,19.1,0.382,0.776,0.567,17.606,18.0,0.489,0.524,1.0,0.198,103.64,99.5,82.92,100,0.524,1,0.4324,36.6,86.6,0.4226,12.0,40.0,0.3012,17.4,24.2,0.7138,13.0,32.4,45.4,25.2,7.8,5.4,14.8,20.8,102.6,102.14,103.62,109.02,111.43999999999998,-6.88,-7.82,0.6839999999999999,1.594,18.08,0.3146,0.7696000000000001,0.5202,15.847,16.080000000000002,0.492,0.5266,1.0,0.1974,98.434,96.562,80.47,98.8,0.4512,0.4,1610612758.0,6.0,True,CLE,2023-11-13
